count,action_taken,county_name,state_name,race
6,3,Williams County,North Dakota,1
22,1,,Ohio,1
22,3,,Ohio,1
4,1,Adams County,Ohio,1
2,3,Adams County,Ohio,1
77,1,Allen County,Ohio,1
44,3,Allen County,Ohio,1
10,1,Ashland County,Ohio,1
3,3,Ashland County,Ohio,1
21,1,Ashtabula County,Ohio,1
24,3,Ashtabula County,Ohio,1
6,1,Athens County,Ohio,1
4,3,Athens County,Ohio,1
8,1,Auglaize County,Ohio,1
4,3,Auglaize County,Ohio,1
18,1,Belmont County,Ohio,1
5,3,Belmont County,Ohio,1
6,1,Brown County,Ohio,1
8,3,Brown County,Ohio,1
510,1,Butler County,Ohio,1
188,3,Butler County,Ohio,1
7,1,Carroll County,Ohio,1
3,3,Carroll County,Ohio,1
16,1,Champaign County,Ohio,1
5,3,Champaign County,Ohio,1
75,1,Clark County,Ohio,1
51,3,Clark County,Ohio,1
96,1,Clermont County,Ohio,1
32,3,Clermont County,Ohio,1
12,1,Clinton County,Ohio,1
3,3,Clinton County,Ohio,1
13,1,Columbiana County,Ohio,1
14,3,Columbiana County,Ohio,1
8,1,Coshocton County,Ohio,1
2,3,Coshocton County,Ohio,1
2,1,Crawford County,Ohio,1
2003,1,Cuyahoga County,Ohio,1
1396,3,Cuyahoga County,Ohio,1
10,1,Darke County,Ohio,1
1,3,Darke County,Ohio,1
13,1,Defiance County,Ohio,1
2,3,Defiance County,Ohio,1
458,1,Delaware County,Ohio,1
107,3,Delaware County,Ohio,1
51,1,Erie County,Ohio,1
25,3,Erie County,Ohio,1
201,1,Fairfield County,Ohio,1
78,3,Fairfield County,Ohio,1
5,1,Fayette County,Ohio,1
4,3,Fayette County,Ohio,1
2550,1,Franklin County,Ohio,1
1253,3,Franklin County,Ohio,1
7,1,Fulton County,Ohio,1
2,3,Fulton County,Ohio,1
6,1,Gallia County,Ohio,1
4,3,Gallia County,Ohio,1
29,1,Geauga County,Ohio,1
15,3,Geauga County,Ohio,1
145,1,Greene County,Ohio,1
68,3,Greene County,Ohio,1
5,1,Guernsey County,Ohio,1
3,3,Guernsey County,Ohio,1
1558,1,Hamilton County,Ohio,1
888,3,Hamilton County,Ohio,1
30,1,Hancock County,Ohio,1
14,3,Hancock County,Ohio,1
1,1,Hardin County,Ohio,1
3,3,Hardin County,Ohio,1
2,1,Harrison County,Ohio,1
2,3,Harrison County,Ohio,1
4,1,Henry County,Ohio,1
2,3,Henry County,Ohio,1
9,1,Highland County,Ohio,1
5,3,Highland County,Ohio,1
2,1,Hocking County,Ohio,1
4,3,Hocking County,Ohio,1
7,1,Holmes County,Ohio,1
1,3,Holmes County,Ohio,1
7,1,Huron County,Ohio,1
2,3,Huron County,Ohio,1
4,1,Jackson County,Ohio,1
5,3,Jackson County,Ohio,1
17,1,Jefferson County,Ohio,1
18,3,Jefferson County,Ohio,1
13,1,Knox County,Ohio,1
3,3,Knox County,Ohio,1
111,1,Lake County,Ohio,1
55,3,Lake County,Ohio,1
19,1,Lawrence County,Ohio,1
11,3,Lawrence County,Ohio,1
166,1,Licking County,Ohio,1
95,3,Licking County,Ohio,1
16,1,Logan County,Ohio,1
5,3,Logan County,Ohio,1
244,1,Lorain County,Ohio,1
140,3,Lorain County,Ohio,1
401,1,Lucas County,Ohio,1
264,3,Lucas County,Ohio,1
8,1,Madison County,Ohio,1
4,3,Madison County,Ohio,1
115,1,Mahoning County,Ohio,1
91,3,Mahoning County,Ohio,1
9,1,Marion County,Ohio,1
13,3,Marion County,Ohio,1
74,1,Medina County,Ohio,1
28,3,Medina County,Ohio,1
2,1,Meigs County,Ohio,1
1,3,Meigs County,Ohio,1
9,1,Mercer County,Ohio,1
60,1,Miami County,Ohio,1
13,3,Miami County,Ohio,1
1,1,Monroe County,Ohio,1
750,1,Montgomery County,Ohio,1
431,3,Montgomery County,Ohio,1
5,1,Morgan County,Ohio,1
5,3,Morgan County,Ohio,1
9,1,Morrow County,Ohio,1
4,3,Morrow County,Ohio,1
24,1,Muskingum County,Ohio,1
18,3,Muskingum County,Ohio,1
1,1,Noble County,Ohio,1
2,3,Noble County,Ohio,1
4,1,Ottawa County,Ohio,1
5,3,Ottawa County,Ohio,1
4,1,Paulding County,Ohio,1
1,3,Paulding County,Ohio,1
2,1,Perry County,Ohio,1
1,3,Perry County,Ohio,1
17,1,Pickaway County,Ohio,1
11,3,Pickaway County,Ohio,1
2,1,Pike County,Ohio,1
2,3,Pike County,Ohio,1
67,1,Portage County,Ohio,1
25,3,Portage County,Ohio,1
6,1,Preble County,Ohio,1
5,3,Preble County,Ohio,1
6,1,Putnam County,Ohio,1
2,3,Putnam County,Ohio,1
45,1,Richland County,Ohio,1
30,3,Richland County,Ohio,1
25,1,Ross County,Ohio,1
17,3,Ross County,Ohio,1
9,1,Sandusky County,Ohio,1
8,3,Sandusky County,Ohio,1
9,1,Scioto County,Ohio,1
3,3,Scioto County,Ohio,1
5,1,Seneca County,Ohio,1
3,3,Seneca County,Ohio,1
20,1,Shelby County,Ohio,1
2,3,Shelby County,Ohio,1
193,1,Stark County,Ohio,1
124,3,Stark County,Ohio,1
636,1,Summit County,Ohio,1
337,3,Summit County,Ohio,1
74,1,Trumbull County,Ohio,1
64,3,Trumbull County,Ohio,1
4,1,Tuscarawas County,Ohio,1
5,3,Tuscarawas County,Ohio,1
90,1,Union County,Ohio,1
16,3,Union County,Ohio,1
3,1,Van Wert County,Ohio,1
1,3,Van Wert County,Ohio,1
1,1,Vinton County,Ohio,1
405,1,Warren County,Ohio,1
67,3,Warren County,Ohio,1
8,1,Washington County,Ohio,1
3,3,Washington County,Ohio,1
28,1,Wayne County,Ohio,1
10,3,Wayne County,Ohio,1
3,1,Williams County,Ohio,1
38,1,Wood County,Ohio,1
18,3,Wood County,Ohio,1
5,1,Wyandot County,Ohio,1
39,3,,Oklahoma,1
30,1,Adair County,Oklahoma,1
29,3,Adair County,Oklahoma,1
10,1,Atoka County,Oklahoma,1
9,3,Atoka County,Oklahoma,1
1,3,Beaver County,Oklahoma,1
10,1,Beckham County,Oklahoma,1
2,3,Beckham County,Oklahoma,1
4,1,Blaine County,Oklahoma,1
3,3,Blaine County,Oklahoma,1
56,1,Bryan County,Oklahoma,1
27,3,Bryan County,Oklahoma,1
17,1,Caddo County,Oklahoma,1
16,3,Caddo County,Oklahoma,1
314,1,Canadian County,Oklahoma,1
80,3,Canadian County,Oklahoma,1
84,1,Carter County,Oklahoma,1
45,3,Carter County,Oklahoma,1
180,1,Cherokee County,Oklahoma,1
68,3,Cherokee County,Oklahoma,1
16,1,Choctaw County,Oklahoma,1
9,3,Choctaw County,Oklahoma,1
584,1,Cleveland County,Oklahoma,1
197,3,Cleveland County,Oklahoma,1
5,1,Coal County,Oklahoma,1
4,3,Coal County,Oklahoma,1
279,1,Comanche County,Oklahoma,1
110,3,Comanche County,Oklahoma,1
1,1,Cotton County,Oklahoma,1
27,1,Craig County,Oklahoma,1
18,3,Craig County,Oklahoma,1
115,1,Creek County,Oklahoma,1
50,3,Creek County,Oklahoma,1
20,1,Custer County,Oklahoma,1
7,3,Custer County,Oklahoma,1
72,1,Delaware County,Oklahoma,1
50,3,Delaware County,Oklahoma,1
1,1,Dewey County,Oklahoma,1
1,3,Ellis County,Oklahoma,1
33,1,Garfield County,Oklahoma,1
14,3,Garfield County,Oklahoma,1
28,1,Garvin County,Oklahoma,1
12,3,Garvin County,Oklahoma,1
64,1,Grady County,Oklahoma,1
24,3,Grady County,Oklahoma,1
1,1,Grant County,Oklahoma,1
2,1,Greer County,Oklahoma,1
1,3,Greer County,Oklahoma,1
4,1,Harmon County,Oklahoma,1
1,3,Harmon County,Oklahoma,1
1,3,Harper County,Oklahoma,1
5,1,Haskell County,Oklahoma,1
5,3,Haskell County,Oklahoma,1
13,1,Hughes County,Oklahoma,1
12,3,Hughes County,Oklahoma,1
27,1,Jackson County,Oklahoma,1
14,3,Jackson County,Oklahoma,1
2,1,Jefferson County,Oklahoma,1
4,3,Jefferson County,Oklahoma,1
9,1,Johnston County,Oklahoma,1
13,3,Johnston County,Oklahoma,1
37,1,Kay County,Oklahoma,1
20,3,Kay County,Oklahoma,1
10,1,Kingfisher County,Oklahoma,1
4,3,Kingfisher County,Oklahoma,1
6,1,Kiowa County,Oklahoma,1
5,3,Kiowa County,Oklahoma,1
11,1,Latimer County,Oklahoma,1
11,3,Latimer County,Oklahoma,1
67,1,Le Flore County,Oklahoma,1
46,3,Le Flore County,Oklahoma,1
31,1,Lincoln County,Oklahoma,1
24,3,Lincoln County,Oklahoma,1
80,1,Logan County,Oklahoma,1
31,3,Logan County,Oklahoma,1
7,1,Love County,Oklahoma,1
5,3,Love County,Oklahoma,1
17,1,Marshall County,Oklahoma,1
13,3,Marshall County,Oklahoma,1
69,1,Mayes County,Oklahoma,1
47,3,Mayes County,Oklahoma,1
78,1,McClain County,Oklahoma,1
28,3,McClain County,Oklahoma,1
20,1,McCurtain County,Oklahoma,1
21,3,McCurtain County,Oklahoma,1
25,1,McIntosh County,Oklahoma,1
11,3,McIntosh County,Oklahoma,1
18,1,Murray County,Oklahoma,1
8,3,Murray County,Oklahoma,1
181,1,Muskogee County,Oklahoma,1
90,3,Muskogee County,Oklahoma,1
2,1,Noble County,Oklahoma,1
7,3,Noble County,Oklahoma,1
13,1,Nowata County,Oklahoma,1
12,3,Nowata County,Oklahoma,1
25,1,Okfuskee County,Oklahoma,1
16,3,Okfuskee County,Oklahoma,1
1635,1,Oklahoma County,Oklahoma,1
769,3,Oklahoma County,Oklahoma,1
63,1,Okmulgee County,Oklahoma,1
44,3,Okmulgee County,Oklahoma,1
97,1,Osage County,Oklahoma,1
84,3,Osage County,Oklahoma,1
37,1,Ottawa County,Oklahoma,1
28,3,Ottawa County,Oklahoma,1
21,1,Pawnee County,Oklahoma,1
19,3,Pawnee County,Oklahoma,1
61,1,Payne County,Oklahoma,1
24,3,Payne County,Oklahoma,1
53,1,Pittsburg County,Oklahoma,1
40,3,Pittsburg County,Oklahoma,1
63,1,Pontotoc County,Oklahoma,1
23,3,Pontotoc County,Oklahoma,1
103,1,Pottawatomie County,Oklahoma,1
61,3,Pottawatomie County,Oklahoma,1
5,1,Pushmataha County,Oklahoma,1
2,3,Pushmataha County,Oklahoma,1
1,1,Roger Mills County,Oklahoma,1
2,3,Roger Mills County,Oklahoma,1
285,1,Rogers County,Oklahoma,1
100,3,Rogers County,Oklahoma,1
18,1,Seminole County,Oklahoma,1
23,3,Seminole County,Oklahoma,1
75,1,Sequoyah County,Oklahoma,1
36,3,Sequoyah County,Oklahoma,1
40,1,Stephens County,Oklahoma,1
13,3,Stephens County,Oklahoma,1
1,1,Texas County,Oklahoma,1
2,3,Texas County,Oklahoma,1
3,1,Tillman County,Oklahoma,1
2,3,Tillman County,Oklahoma,1
1449,1,Tulsa County,Oklahoma,1
527,3,Tulsa County,Oklahoma,1
219,1,Wagoner County,Oklahoma,1
76,3,Wagoner County,Oklahoma,1
93,1,Washington County,Oklahoma,1
81,3,Washington County,Oklahoma,1
8,1,Washita County,Oklahoma,1
1,3,Washita County,Oklahoma,1
3,1,Woods County,Oklahoma,1
6,1,Woodward County,Oklahoma,1
7,3,Woodward County,Oklahoma,1
3,1,,Oregon,1
50,3,,Oregon,1
4,1,Baker County,Oregon,1
78,1,Benton County,Oregon,1
11,3,Benton County,Oregon,1
525,1,Clackamas County,Oregon,1
110,3,Clackamas County,Oregon,1
13,1,Clatsop County,Oregon,1
8,3,Clatsop County,Oregon,1
28,1,Columbia County,Oregon,1
8,3,Columbia County,Oregon,1
28,1,Coos County,Oregon,1
5,3,Coos County,Oregon,1
4,1,Crook County,Oregon,1
6,3,Crook County,Oregon,1
12,1,Curry County,Oregon,1
6,3,Curry County,Oregon,1
102,1,Deschutes County,Oregon,1
28,3,Deschutes County,Oregon,1
46,1,Douglas County,Oregon,1
26,3,Douglas County,Oregon,1
1,1,Gilliam County,Oregon,1
2,1,Grant County,Oregon,1
2,1,Harney County,Oregon,1
11,1,Hood River County,Oregon,1
3,3,Hood River County,Oregon,1
80,1,Jackson County,Oregon,1
38,3,Jackson County,Oregon,1
8,1,Jefferson County,Oregon,1
3,3,Jefferson County,Oregon,1
25,1,Josephine County,Oregon,1
12,3,Josephine County,Oregon,1
41,1,Klamath County,Oregon,1
16,3,Klamath County,Oregon,1
2,1,Lake County,Oregon,1
206,1,Lane County,Oregon,1
65,3,Lane County,Oregon,1
29,1,Lincoln County,Oregon,1
16,3,Lincoln County,Oregon,1
44,1,Linn County,Oregon,1
19,3,Linn County,Oregon,1
3,1,Malheur County,Oregon,1
3,3,Malheur County,Oregon,1
169,1,Marion County,Oregon,1
65,3,Marion County,Oregon,1
1,1,Morrow County,Oregon,1
1,3,Morrow County,Oregon,1
1256,1,Multnomah County,Oregon,1
407,3,Multnomah County,Oregon,1
53,1,Polk County,Oregon,1
14,3,Polk County,Oregon,1
9,1,Tillamook County,Oregon,1
2,3,Tillamook County,Oregon,1
36,1,Umatilla County,Oregon,1
17,3,Umatilla County,Oregon,1
6,1,Union County,Oregon,1
2,3,Union County,Oregon,1
1,1,Wallowa County,Oregon,1
9,1,Wasco County,Oregon,1
4,3,Wasco County,Oregon,1
1647,1,Washington County,Oregon,1
285,3,Washington County,Oregon,1
49,1,Yamhill County,Oregon,1
16,3,Yamhill County,Oregon,1
9,1,,Pennsylvania,1
34,3,,Pennsylvania,1
31,1,Adams County,Pennsylvania,1
13,3,Adams County,Pennsylvania,1
1335,1,Allegheny County,Pennsylvania,1
566,3,Allegheny County,Pennsylvania,1
2,3,Armstrong County,Pennsylvania,1
57,1,Beaver County,Pennsylvania,1
46,3,Beaver County,Pennsylvania,1
6,1,Bedford County,Pennsylvania,1
5,3,Bedford County,Pennsylvania,1
209,1,Berks County,Pennsylvania,1
119,3,Berks County,Pennsylvania,1
27,1,Blair County,Pennsylvania,1
7,3,Blair County,Pennsylvania,1
7,1,Bradford County,Pennsylvania,1
5,3,Bradford County,Pennsylvania,1
680,1,Bucks County,Pennsylvania,1
208,3,Bucks County,Pennsylvania,1
57,1,Butler County,Pennsylvania,1
14,3,Butler County,Pennsylvania,1
25,1,Cambria County,Pennsylvania,1
17,3,Cambria County,Pennsylvania,1
1,3,Cameron County,Pennsylvania,1
14,1,Carbon County,Pennsylvania,1
11,3,Carbon County,Pennsylvania,1
76,1,Centre County,Pennsylvania,1
16,3,Centre County,Pennsylvania,1
783,1,Chester County,Pennsylvania,1
216,3,Chester County,Pennsylvania,1
3,1,Clarion County,Pennsylvania,1
1,3,Clarion County,Pennsylvania,1
11,1,Clearfield County,Pennsylvania,1
2,3,Clearfield County,Pennsylvania,1
4,1,Clinton County,Pennsylvania,1
4,3,Clinton County,Pennsylvania,1
12,1,Columbia County,Pennsylvania,1
2,3,Columbia County,Pennsylvania,1
16,1,Crawford County,Pennsylvania,1
6,3,Crawford County,Pennsylvania,1
241,1,Cumberland County,Pennsylvania,1
78,3,Cumberland County,Pennsylvania,1
381,1,Dauphin County,Pennsylvania,1
208,3,Dauphin County,Pennsylvania,1
1038,1,Delaware County,Pennsylvania,1
623,3,Delaware County,Pennsylvania,1
3,1,Elk County,Pennsylvania,1
1,3,Elk County,Pennsylvania,1
104,1,Erie County,Pennsylvania,1
54,3,Erie County,Pennsylvania,1
15,1,Fayette County,Pennsylvania,1
25,3,Fayette County,Pennsylvania,1
55,1,Franklin County,Pennsylvania,1
35,3,Franklin County,Pennsylvania,1
2,3,Fulton County,Pennsylvania,1
4,1,Greene County,Pennsylvania,1
2,3,Greene County,Pennsylvania,1
3,1,Huntingdon County,Pennsylvania,1
5,3,Huntingdon County,Pennsylvania,1
13,1,Indiana County,Pennsylvania,1
1,3,Indiana County,Pennsylvania,1
1,1,Jefferson County,Pennsylvania,1
3,3,Jefferson County,Pennsylvania,1
2,1,Juniata County,Pennsylvania,1
1,3,Juniata County,Pennsylvania,1
72,1,Lackawanna County,Pennsylvania,1
32,3,Lackawanna County,Pennsylvania,1
258,1,Lancaster County,Pennsylvania,1
93,3,Lancaster County,Pennsylvania,1
12,1,Lawrence County,Pennsylvania,1
9,3,Lawrence County,Pennsylvania,1
45,1,Lebanon County,Pennsylvania,1
20,3,Lebanon County,Pennsylvania,1
331,1,Lehigh County,Pennsylvania,1
125,3,Lehigh County,Pennsylvania,1
85,1,Luzerne County,Pennsylvania,1
53,3,Luzerne County,Pennsylvania,1
41,1,Lycoming County,Pennsylvania,1
14,3,Lycoming County,Pennsylvania,1
4,1,McKean County,Pennsylvania,1
4,3,McKean County,Pennsylvania,1
23,1,Mercer County,Pennsylvania,1
24,3,Mercer County,Pennsylvania,1
3,1,Mifflin County,Pennsylvania,1
2,3,Mifflin County,Pennsylvania,1
273,1,Monroe County,Pennsylvania,1
194,3,Monroe County,Pennsylvania,1
1503,1,Montgomery County,Pennsylvania,1
515,3,Montgomery County,Pennsylvania,1
7,1,Montour County,Pennsylvania,1
225,1,Northampton County,Pennsylvania,1
134,3,Northampton County,Pennsylvania,1
12,1,Northumberland County,Pennsylvania,1
4,3,Northumberland County,Pennsylvania,1
7,1,Perry County,Pennsylvania,1
5,3,Perry County,Pennsylvania,1
3673,1,Philadelphia County,Pennsylvania,1
2719,3,Philadelphia County,Pennsylvania,1
49,1,Pike County,Pennsylvania,1
41,3,Pike County,Pennsylvania,1
2,1,Potter County,Pennsylvania,1
2,3,Potter County,Pennsylvania,1
12,1,Schuylkill County,Pennsylvania,1
6,3,Schuylkill County,Pennsylvania,1
6,1,Snyder County,Pennsylvania,1
2,3,Snyder County,Pennsylvania,1
2,1,Somerset County,Pennsylvania,1
1,3,Somerset County,Pennsylvania,1
5,1,Susquehanna County,Pennsylvania,1
3,3,Susquehanna County,Pennsylvania,1
2,1,Tioga County,Pennsylvania,1
3,3,Tioga County,Pennsylvania,1
3,1,Union County,Pennsylvania,1
2,3,Union County,Pennsylvania,1
5,1,Venango County,Pennsylvania,1
4,3,Venango County,Pennsylvania,1
2,1,Warren County,Pennsylvania,1
1,3,Warren County,Pennsylvania,1
82,1,Washington County,Pennsylvania,1
26,3,Washington County,Pennsylvania,1
16,1,Wayne County,Pennsylvania,1
7,3,Wayne County,Pennsylvania,1
109,1,Westmoreland County,Pennsylvania,1
46,3,Westmoreland County,Pennsylvania,1
2,1,Wyoming County,Pennsylvania,1
3,3,Wyoming County,Pennsylvania,1
302,1,York County,Pennsylvania,1
141,3,York County,Pennsylvania,1
1,3,,Puerto Rico,1
1,1,Adjuntas Municipio,Puerto Rico,1
2,1,Aguada Municipio,Puerto Rico,1
6,1,Aguadilla Municipio,Puerto Rico,1
3,3,Aguadilla Municipio,Puerto Rico,1
4,1,Aguas Buenas Municipio,Puerto Rico,1
1,1,Aibonito Municipio,Puerto Rico,1
4,3,Aibonito Municipio,Puerto Rico,1
13,1,Arecibo Municipio,Puerto Rico,1
1,3,Arecibo Municipio,Puerto Rico,1
1,1,Arroyo Municipio,Puerto Rico,1
2,3,Arroyo Municipio,Puerto Rico,1
2,1,Ańasco Municipio,Puerto Rico,1
2,3,Ańasco Municipio,Puerto Rico,1
11,1,Barceloneta Municipio,Puerto Rico,1
1,3,Barceloneta Municipio,Puerto Rico,1
1,1,Barranquitas Municipio,Puerto Rico,1
1,3,Barranquitas Municipio,Puerto Rico,1
80,1,Bayamón Municipio,Puerto Rico,1
21,3,Bayamón Municipio,Puerto Rico,1
7,1,Cabo Rojo Municipio,Puerto Rico,1
3,3,Cabo Rojo Municipio,Puerto Rico,1
47,1,Caguas Municipio,Puerto Rico,1
13,3,Caguas Municipio,Puerto Rico,1
7,1,Camuy Municipio,Puerto Rico,1
19,1,Canóvanas Municipio,Puerto Rico,1
13,3,Canóvanas Municipio,Puerto Rico,1
112,1,Carolina Municipio,Puerto Rico,1
42,3,Carolina Municipio,Puerto Rico,1
7,1,Catańo Municipio,Puerto Rico,1
3,3,Catańo Municipio,Puerto Rico,1
12,1,Cayey Municipio,Puerto Rico,1
3,3,Cayey Municipio,Puerto Rico,1
6,1,Ceiba Municipio,Puerto Rico,1
4,3,Ceiba Municipio,Puerto Rico,1
3,1,Ciales Municipio,Puerto Rico,1
12,1,Cidra Municipio,Puerto Rico,1
5,3,Cidra Municipio,Puerto Rico,1
8,1,Coamo Municipio,Puerto Rico,1
2,3,Coamo Municipio,Puerto Rico,1
1,3,Comerío Municipio,Puerto Rico,1
4,1,Corozal Municipio,Puerto Rico,1
3,3,Corozal Municipio,Puerto Rico,1
11,1,Dorado Municipio,Puerto Rico,1
7,3,Dorado Municipio,Puerto Rico,1
20,1,Fajardo Municipio,Puerto Rico,1
14,3,Fajardo Municipio,Puerto Rico,1
1,3,Florida Municipio,Puerto Rico,1
12,1,Guayama Municipio,Puerto Rico,1
7,3,Guayama Municipio,Puerto Rico,1
30,1,Guaynabo Municipio,Puerto Rico,1
10,3,Guaynabo Municipio,Puerto Rico,1
38,1,Gurabo Municipio,Puerto Rico,1
8,3,Gurabo Municipio,Puerto Rico,1
1,1,Guánica Municipio,Puerto Rico,1
1,3,Guánica Municipio,Puerto Rico,1
6,1,Hatillo Municipio,Puerto Rico,1
3,1,Hormigueros Municipio,Puerto Rico,1
4,3,Hormigueros Municipio,Puerto Rico,1
25,1,Humacao Municipio,Puerto Rico,1
10,3,Humacao Municipio,Puerto Rico,1
3,1,Isabela Municipio,Puerto Rico,1
4,3,Isabela Municipio,Puerto Rico,1
4,1,Jayuya Municipio,Puerto Rico,1
1,3,Jayuya Municipio,Puerto Rico,1
17,1,Juana Díaz Municipio,Puerto Rico,1
3,3,Juana Díaz Municipio,Puerto Rico,1
23,1,Juncos Municipio,Puerto Rico,1
1,3,Juncos Municipio,Puerto Rico,1
3,1,Lajas Municipio,Puerto Rico,1
3,3,Lajas Municipio,Puerto Rico,1
1,1,Las Marías Municipio,Puerto Rico,1
1,3,Las Marías Municipio,Puerto Rico,1
23,1,Las Piedras Municipio,Puerto Rico,1
6,3,Las Piedras Municipio,Puerto Rico,1
17,1,Loíza Municipio,Puerto Rico,1
7,3,Loíza Municipio,Puerto Rico,1
18,1,Luquillo Municipio,Puerto Rico,1
5,3,Luquillo Municipio,Puerto Rico,1
10,1,Manatí Municipio,Puerto Rico,1
5,3,Manatí Municipio,Puerto Rico,1
1,1,Maricao Municipio,Puerto Rico,1
2,1,Maunabo Municipio,Puerto Rico,1
2,3,Maunabo Municipio,Puerto Rico,1
13,1,Mayagüez Municipio,Puerto Rico,1
6,3,Mayagüez Municipio,Puerto Rico,1
5,1,Moca Municipio,Puerto Rico,1
1,3,Moca Municipio,Puerto Rico,1
6,1,Morovis Municipio,Puerto Rico,1
1,3,Morovis Municipio,Puerto Rico,1
7,1,Naguabo Municipio,Puerto Rico,1
1,3,Naguabo Municipio,Puerto Rico,1
2,1,Naranjito Municipio,Puerto Rico,1
1,3,Naranjito Municipio,Puerto Rico,1
4,1,Patillas Municipio,Puerto Rico,1
4,3,Patillas Municipio,Puerto Rico,1
3,1,Peńuelas Municipio,Puerto Rico,1
1,3,Peńuelas Municipio,Puerto Rico,1
33,1,Ponce Municipio,Puerto Rico,1
13,3,Ponce Municipio,Puerto Rico,1
4,1,Quebradillas Municipio,Puerto Rico,1
1,3,Quebradillas Municipio,Puerto Rico,1
1,1,Rincón Municipio,Puerto Rico,1
1,3,Rincón Municipio,Puerto Rico,1
31,1,Río Grande Municipio,Puerto Rico,1
19,3,Río Grande Municipio,Puerto Rico,1
3,1,Sabana Grande Municipio,Puerto Rico,1
9,1,Salinas Municipio,Puerto Rico,1
1,3,Salinas Municipio,Puerto Rico,1
7,1,San Germán Municipio,Puerto Rico,1
5,3,San Germán Municipio,Puerto Rico,1
155,1,San Juan Municipio,Puerto Rico,1
85,3,San Juan Municipio,Puerto Rico,1
11,1,San Lorenzo Municipio,Puerto Rico,1
2,3,San Lorenzo Municipio,Puerto Rico,1
1,1,San Sebastián Municipio,Puerto Rico,1
1,3,San Sebastián Municipio,Puerto Rico,1
10,1,Santa Isabel Municipio,Puerto Rico,1
3,3,Santa Isabel Municipio,Puerto Rico,1
23,1,Toa Alta Municipio,Puerto Rico,1
4,3,Toa Alta Municipio,Puerto Rico,1
24,1,Toa Baja Municipio,Puerto Rico,1
12,3,Toa Baja Municipio,Puerto Rico,1
31,1,Trujillo Alto Municipio,Puerto Rico,1
17,3,Trujillo Alto Municipio,Puerto Rico,1
1,1,Utuado Municipio,Puerto Rico,1
17,1,Vega Alta Municipio,Puerto Rico,1
4,3,Vega Alta Municipio,Puerto Rico,1
13,1,Vega Baja Municipio,Puerto Rico,1
11,3,Vega Baja Municipio,Puerto Rico,1
1,3,Vieques Municipio,Puerto Rico,1
5,1,Yabucoa Municipio,Puerto Rico,1
3,3,Yabucoa Municipio,Puerto Rico,1
11,1,Yauco Municipio,Puerto Rico,1
2,3,Yauco Municipio,Puerto Rico,1
19,1,Bristol County,Rhode Island,1
5,3,Bristol County,Rhode Island,1
77,1,Kent County,Rhode Island,1
27,3,Kent County,Rhode Island,1
30,1,Newport County,Rhode Island,1
13,3,Newport County,Rhode Island,1
494,1,Providence County,Rhode Island,1
234,3,Providence County,Rhode Island,1
36,1,Washington County,Rhode Island,1
10,3,Washington County,Rhode Island,1
4,1,,South Carolina,1
113,3,,South Carolina,1
18,1,Abbeville County,South Carolina,1
43,3,Abbeville County,South Carolina,1
246,1,Aiken County,South Carolina,1
228,3,Aiken County,South Carolina,1
12,1,Allendale County,South Carolina,1
19,3,Allendale County,South Carolina,1
228,1,Anderson County,South Carolina,1
163,3,Anderson County,South Carolina,1
11,1,Bamberg County,South Carolina,1
29,3,Bamberg County,South Carolina,1
24,1,Barnwell County,South Carolina,1
53,3,Barnwell County,South Carolina,1
228,1,Beaufort County,South Carolina,1
356,3,Beaufort County,South Carolina,1
620,1,Berkeley County,South Carolina,1
419,3,Berkeley County,South Carolina,1
16,1,Calhoun County,South Carolina,1
36,3,Calhoun County,South Carolina,1
635,1,Charleston County,South Carolina,1
529,3,Charleston County,South Carolina,1
43,1,Cherokee County,South Carolina,1
49,3,Cherokee County,South Carolina,1
37,1,Chester County,South Carolina,1
101,3,Chester County,South Carolina,1
67,1,Chesterfield County,South Carolina,1
93,3,Chesterfield County,South Carolina,1
37,1,Clarendon County,South Carolina,1
95,3,Clarendon County,South Carolina,1
54,1,Colleton County,South Carolina,1
123,3,Colleton County,South Carolina,1
82,1,Darlington County,South Carolina,1
139,3,Darlington County,South Carolina,1
32,1,Dillon County,South Carolina,1
73,3,Dillon County,South Carolina,1
488,1,Dorchester County,South Carolina,1
335,3,Dorchester County,South Carolina,1
37,1,Edgefield County,South Carolina,1
48,3,Edgefield County,South Carolina,1
46,1,Fairfield County,South Carolina,1
88,3,Fairfield County,South Carolina,1
294,1,Florence County,South Carolina,1
387,3,Florence County,South Carolina,1
57,1,Georgetown County,South Carolina,1
117,3,Georgetown County,South Carolina,1
952,1,Greenville County,South Carolina,1
449,3,Greenville County,South Carolina,1
91,1,Greenwood County,South Carolina,1
116,3,Greenwood County,South Carolina,1
30,1,Hampton County,South Carolina,1
71,3,Hampton County,South Carolina,1
273,1,Horry County,South Carolina,1
254,3,Horry County,South Carolina,1
50,1,Jasper County,South Carolina,1
90,3,Jasper County,South Carolina,1
150,1,Kershaw County,South Carolina,1
121,3,Kershaw County,South Carolina,1
207,1,Lancaster County,South Carolina,1
115,3,Lancaster County,South Carolina,1
72,1,Laurens County,South Carolina,1
99,3,Laurens County,South Carolina,1
22,1,Lee County,South Carolina,1
63,3,Lee County,South Carolina,1
465,1,Lexington County,South Carolina,1
292,3,Lexington County,South Carolina,1
42,1,Marion County,South Carolina,1
121,3,Marion County,South Carolina,1
37,1,Marlboro County,South Carolina,1
59,3,Marlboro County,South Carolina,1
